SubtitleIndex,OriginalWPM,OriginalCPM,OriginalRowCount,OriginalCharactersPerRow,TranslationWPM,TranslationCPM,TranslationRowCount,TranslationCharactersPerRow,isOriginalWPMGood,isOriginalCPSGood,isOriginalRowCountGood,isOriginalCharacterCountGood,isTranslationWPMGood,isTranslationCPSGood,isTranslationRowCountGood,isTranslationCharacterCountGood,isOriginalGoodWPM,isTranslationGoodWPM,isOriginalGoodCPS,isTranslationGoodCPS
441,188.679,16.509,1,42,165.094,18.475,2,47,False,True,True,False,False,False,True,True,False,False,False,False
442,95.847,4.792,1,6,191.693,15.176,1,19,True,True,True,True,False,True,True,True,True,False,True,True
443,161.638,15.086,2,56,177.802,16.164,2,60,True,True,True,True,False,True,True,True,True,False,True,True
444,205.479,19.863,1,29,205.479,20.548,1,30,False,False,True,True,False,False,True,True,False,False,False,False
445,188.605,18.075,2,46,94.303,11.395,2,29,False,False,True,True,True,True,True,True,False,True,False,True
446,169.907,11.705,2,62,124.599,12.46,2,66,True,True,True,True,True,True,True,True,True,True,True,True
447,159.872,13.323,2,50,95.923,11.191,2,42,True,True,True,True,True,True,True,True,True,True,True,True
448,153.1,14.8,2,58,153.1,17.096,2,67,True,True,True,True,False,False,True,True,True,False,True,False
449,148.637,9.909,1,12,99.092,6.606,1,8,True,True,True,True,True,True,True,True,True,True,True,True
450,134.831,13.483,2,18,134.831,13.483,2,18,True,True,True,True,True,True,True,True,True,True,True,True
451,269.231,22.436,2,35,230.769,21.154,2,33,False,False,True,True,False,False,True,True,False,False,False,False
452,172.496,17.729,2,37,143.747,17.25,2,36,True,False,True,True,True,False,True,True,True,True,False,False
453,215.957,22.196,1,37,179.964,17.996,1,30,False,False,True,True,False,False,True,True,False,False,False,False
454,155.592,13.614,2,42,175.041,17.828,2,55,True,True,True,True,False,False,True,True,True,False,True,False
455,179.739,14.978,2,55,130.719,12.527,2,46,True,True,True,True,True,True,True,True,True,True,True,True
456,111.706,11.403,2,49,97.743,11.171,2,48,True,True,True,True,True,True,True,True,True,True,True,True
457,134.314,8.954,1,28,134.314,11.832,2,37,True,True,True,True,True,True,True,True,True,True,True,True
458,140.351,11.696,1,20,140.351,14.035,1,24,True,True,True,True,True,True,True,True,True,True,True,True
459,58.347,3.89,1,12,58.347,4.538,1,14,True,True,True,True,True,True,True,True,True,True,True,True
460,154.242,9.426,1,11,205.656,12.853,1,15,True,True,True,True,False,True,True,True,True,False,True,True
461,57.526,2.876,1,3,57.526,2.876,1,3,True,True,True,True,True,True,True,True,True,True,True,True
462,110.65,9.682,1,21,82.988,9.221,1,20,True,True,True,True,True,True,True,True,True,True,True,True
463,23.971,3.396,1,17,23.971,3.795,1,19,True,True,True,True,True,True,True,True,True,True,True,True
464,179.641,13.972,1,14,179.641,10.978,1,11,True,True,True,True,False,True,True,True,True,False,True,True
465,211.566,15.515,1,22,253.879,19.041,1,27,False,True,True,True,False,False,True,True,False,False,True,False
466,356.179,25.904,2,48,323.799,29.682,2,55,False,False,True,True,False,False,True,True,False,False,False,False
467,174.927,14.901,2,46,136.054,14.901,2,46,True,True,True,True,True,True,True,True,True,True,True,True
468,245.023,17.356,1,34,214.395,21.44,2,42,False,False,True,True,False,False,True,True,False,False,False,False
469,119.76,8.982,1,9,119.76,12.974,1,13,True,True,True,True,True,True,True,True,True,True,True,True
470,232.198,13.932,1,18,185.759,16.254,1,21,False,True,True,True,False,True,True,True,False,False,True,True
471,185.615,14.695,1,19,185.615,15.468,1,20,False,True,True,True,False,True,True,True,False,False,True,True
472,193.039,19.011,2,65,210.588,17.841,2,61,False,False,True,False,False,False,True,True,False,False,False,False
473,101.283,9.115,1,27,81.026,7.09,1,21,True,True,True,True,True,True,True,True,True,True,True,True
474,136.986,10.274,1,18,171.233,12.557,1,22,True,True,True,True,False,True,True,True,True,False,True,True
475,197.109,15.44,2,47,177.398,15.112,2,46,False,True,True,True,False,True,True,True,False,False,True,True
476,189.873,18.987,2,42,189.873,16.727,2,37,False,False,True,True,False,True,True,True,False,False,False,True
